CreationTime,InsertionTime,CreationDate,CreationHour,ReceivingHost,ProductsReceived,BytesReceived,Latency,CountyCode,StateCode,State
20180702044305,20180702044306,0702,04,uva,30223,1715773998,1.360198,29203,44,VA
20180702044314,20180702044324,0702,04,uva,47163,7777096989,9.880038,29203,44,VA
20180702044410,20180702044410,0702,04,uva,30234,1717748328,0.306142,29203,44,VA
20180702044446,20180702044448,0702,04,uva,47260,7817848720,1.962213,29203,44,VA
20180702044609,20180702044609,0702,04,uva,30238,1718050037,0.292588,29203,44,VA
20180702044611,20180702044612,0702,04,uva,47283,7874312028,0.899348,29203,44,VA
20180702044633,20180702044634,0702,04,uva,2,150459,0.214983,29203,44,VA
20180702044726,20180702044727,0702,04,uva,30338,1735530014,0.957998,29203,44,VA
20180702044729,20180702044730,0702,04,uva,47675,8082612665,0.982495,29203,44,VA
20180702044837,20180702044838,0702,04,uva,30360,1761964719,1.299976,29203,44,VA
20180702044848,20180702044857,0702,04,uva,47882,8374024805,9.20635,29203,44,VA
20180702044942,20180702044943,0702,04,uva,30376,1772168650,0.137433,29203,44,VA
20180702044959,20180702044959,0702,04,uva,48061,8552975509,0.271544,29203,44,VA
20180702045116,20180702045119,0702,04,uva,30492,1785804353,3.237404,29203,44,VA
20180702045126,20180702045126,0702,04,uva,48290,8655414213,0.224838,29203,44,VA
20180702045232,20180702045233,0702,04,uva,48607,8676486144,1.955362,29203,44,VA
20180702045232,20180702045234,0702,04,uva,30733,1797620094,1.963666,29203,44,VA
20180702045402,20180702045403,0702,04,uva,49816,9013623616,0.112314,29203,44,VA
20180702045402,20180702045402,0702,04,uva,31009,1846823558,0.168441,29203,44,VA
20180702045426,20180702045426,0702,04,uva,3,191034,0.073282,29203,44,VA
20180702045447,20180702045448,0702,04,uva,50952,9107023558,0.400201,29203,44,VA
20180702045457,20180702045457,0702,04,uva,31854,1888098951,0.089306,29203,44,VA
20180702045531,20180702045532,0702,04,uva,4,240395,0.200906,29203,44,VA
20180702045631,20180702045632,0702,04,uva,51609,9235324409,0.430751,29203,44,VA
20180702045631,20180702045631,0702,04,uva,32227,1906622311,0.225849,29203,44,VA
20180702045744,20180702045744,0702,04,uva,9,495638,0.151458,29203,44,VA
20180702045801,20180702045801,0702,04,uva,52411,9370207392,0.165849,29203,44,VA
20180702045801,20180702045802,0702,04,uva,32824,1940734711,0.220183,29203,44,VA
20180702045846,20180702045847,0702,04,uva,11,574360,0.40027,29203,44,VA
20180702045916,20180702045916,0702,04,uva,33231,1963408057,0.303786,29203,44,VA
20180702045919,20180702045920,0702,04,uva,53216,9558593273,0.850198,29203,44,VA
20180702045944,20180702045944,0702,04,uva,23,996700,0.275651,29203,44,VA
20180702045955,20180702045955,0702,04,uva,53942,9643815364,0.130479,29203,44,VA
20180702045955,20180702045955,0702,04,uva,33839,1995742643,0.094432,29203,44,VA
20180702050019,20180702050019,0702,05,uva,10,2642983,0.271725,29203,44,VA
20180702050021,20180702050022,0702,05,uva,73,66434472,0.527685,29203,44,VA
20180702050128,20180702050128,0702,05,uva,227,14108927,0.068376,29203,44,VA
20180702050131,20180702050132,0702,05,uva,428,151848504,0.16696,29203,44,VA
20180702050227,20180702050227,0702,05,uva,1067,51990254,0.123232,29203,44,VA
20180702050235,20180702050235,0702,05,uva,1382,295820988,0.194303,29203,44,VA
20180702050353,20180702050354,0702,05,uva,1551,356710879,0.568733,29203,44,VA
20180702050353,20180702050353,0702,05,uva,1133,65153056,0.682808,29203,44,VA
20180702050510,20180702050511,0702,05,uva,1184,81182690,0.384809,29203,44,VA
20180702050511,20180702050512,0702,05,uva,1732,523669279,0.81021,29203,44,VA
20180702050641,20180702050641,0702,05,uva,2780,99915195,0.08349,29203,44,VA
20180702050647,20180702050647,0702,05,uva,3304,580406167,0.143886,29203,44,VA
20180702050752,20180702050752,0702,05,uva,2795,109848535,0.164876,29203,44,VA
20180702050800,20180702050800,0702,05,uva,3397,682471980,0.032285,29203,44,VA
20180702050820,20180702050821,0702,05,uva,1,15061,0.176186,29203,44,VA
20180702050853,20180702050853,0702,05,uva,3521,796803728,0.281977,29203,44,VA
20180702050921,20180702050921,0702,05,uva,2830,116718625,0.179885,29203,44,VA
20180702051042,20180702051042,0702,05,uva,2850,125017134,0.025651,29203,44,VA
20180702051052,20180702051052,0702,05,uva,3637,924328254,0.023547,29203,44,VA
20180702051152,20180702051152,0702,05,uva,3660,926633630,0.112481,29203,44,VA
20180702051154,20180702051154,0702,05,uva,2897,125705003,0.081787,29203,44,VA
20180702051237,20180702051237,0702,05,uva,2933,138872118,0.044188,29203,44,VA
20180702051301,20180702051301,0702,05,uva,3786,1036503083,0.032212,29203,44,VA
20180702051331,20180702051332,0702,05,uva,2,65290,0.21165,29203,44,VA
20180702051423,20180702051424,0702,05,uva,3889,1151478803,0.62019,29203,44,VA
20180702051438,20180702051438,0702,05,uva,2940,143880630,0.053007,29203,44,VA
20180702051556,20180702051556,0702,05,uva,2952,150530976,0.072296,29203,44,VA
20180702051607,20180702051608,0702,05,uva,3983,1260980334,0.695354,29203,44,VA
20180702051632,20180702051632,0702,05,uva,2961,159363405,0.228749,29203,44,VA
20180702051710,20180702051710,0702,05,uva,4075,1368642097,0.180897,29203,44,VA
20180702051828,20180702051829,0702,05,uva,3,150177,0.332274,29203,44,VA
20180702051828,20180702051828,0702,05,uva,2968,165320128,0.363494,29203,44,VA
20180702051839,20180702051839,0702,05,uva,4178,1484426841,0.052571,29203,44,VA
20180702051948,20180702051949,0702,05,uva,2970,166973112,0.543939,29203,44,VA
20180702051949,20180702051950,0702,05,uva,4204,1504475263,0.615212,29203,44,VA
20180702052100,20180702052100,0702,05,uva,4490,1679711104,0.134679,29203,44,VA
20180702052100,20180702052101,0702,05,uva,3001,174186572,0.143987,29203,44,VA
20180702052204,20180702052204,0702,05,uva,3015,179241622,0.033113,29203,44,VA
20180702052210,20180702052210,0702,05,uva,4608,1803634363,0.056377,29203,44,VA
20180702052319,20180702052319,0702,05,uva,3019,180638152,0.289597,29203,44,VA
20180702052337,20180702052341,0702,05,uva,4713,1928708884,4.013315,29203,44,VA
20180702052443,20180702052446,0702,05,uva,4742,2116789352,2.809167,29203,44,VA
20180702052553,20180702052554,0702,05,uva,4,1527311,0.667113,29203,44,VA
20180702052614,20180702052614,0702,05,uva,3028,186644274,0.045134,29203,44,VA
20180702052616,20180702052616,0702,05,uva,4866,2343687945,0.216872,29203,44,VA
20180702052707,20180702052711,0702,05,uva,3921,202399107,3.876891,29203,44,VA
20180702052708,20180702052711,0702,05,uva,5578,2360563178,3.89526,29203,44,VA
20180702052758,20180702052759,0702,05,uva,5595,2366122082,0.134525,29203,44,VA
20180702052812,20180702052812,0702,05,uva,3923,202520069,0.051559,29203,44,VA
20180702052954,20180702052954,0702,05,uva,4878,206783248,0.126792,29203,44,VA
20180702053000,20180702053000,0702,05,uva,6412,2414285278,0.034405,29203,44,VA
20180702053054,20180702053054,0702,05,uva,4938,213368315,0.284689,29203,44,VA
20180702053100,20180702053102,0702,05,uva,6596,2462745242,1.436895,29203,44,VA
20180702053155,20180702053155,0702,05,uva,5,1609024,0.260261,29203,44,VA
20180702053209,20180702053210,0702,05,uva,6959,2730406635,0.297718,29203,44,VA
20180702053209,20180702053209,0702,05,uva,4987,233800823,0.539491,29203,44,VA
20180702053333,20180702053334,0702,05,uva,7516,2969868804,0.201317,29203,44,VA
20180702053345,20180702053345,0702,05,uva,5097,251833278,0.047738,29203,44,VA
20180702053446,20180702053446,0702,05,uva,5112,253140970,0.036898,29203,44,VA
20180702053458,20180702053458,0702,05,uva,7560,2981806271,0.132104,29203,44,VA
20180702053616,20180702053616,0702,05,uva,5117,254050999,0.051142,29203,44,VA
20180702053632,20180702053632,0702,05,uva,7580,2989684275,0.152205,29203,44,VA
20180702053749,20180702053749,0702,05,uva,8426,3016967249,0.465274,29203,44,VA
20180702053801,20180702053801,0702,05,uva,5896,257646531,0.028953,29203,44,VA
20180702053923,20180702053923,0702,05,uva,9422,3113304798,0.113085,29203,44,VA
20180702053923,20180702053924,0702,05,uva,6864,278198503,0.121901,29203,44,VA
20180702053927,20180702053928,0702,05,uva,6,1643518,0.126099,29203,44,VA
20180702054049,20180702054050,0702,05,uva,10004,3242727517,0.855629,29203,44,VA
20180702054102,20180702054102,0702,05,uva,7290,298752866,0.047014,29203,44,VA
20180702054206,20180702054206,0702,05,uva,10658,3268883959,0.408069,29203,44,VA
20180702054206,20180702054207,0702,05,uva,7853,318691023,0.472046,29203,44,VA
20180702054239,20180702054239,0702,05,uva,9093,363108144,0.184133,29203,44,VA
20180702054335,20180702054335,0702,05,uva,11903,3364242315,0.08387,29203,44,VA
20180702054437,20180702054437,0702,05,uva,9102,365574384,0.169189,29203,44,VA
20180702054452,20180702054452,0702,05,uva,11925,3374082788,0.034481,29203,44,VA
20180702054607,20180702054607,0702,05,uva,9109,366294171,0.058661,29203,44,VA
20180702054621,20180702054621,0702,05,uva,11941,3380578953,0.041173,29203,44,VA
20180702054739,20180702054739,0702,05,uva,7,1693069,0.389272,29203,44,VA
20180702054739,20180702054740,0702,05,uva,11964,3387915959,0.587264,29203,44,VA
20180702054753,20180702054753,0702,05,uva,9113,366881134,0.047402,29203,44,VA
20180702054903,20180702054903,0702,05,uva,9118,367252145,0.030671,29203,44,VA
20180702054923,20180702054923,0702,05,uva,11990,3396199004,0.042168,29203,44,VA
20180702055025,20180702055025,0702,05,uva,9124,368850957,0.237786,29203,44,VA
20180702055039,20180702055039,0702,05,uva,12010,3403994085,0.116526,29203,44,VA
20180702055200,20180702055201,0702,05,uva,12474,3586694710,0.321704,29203,44,VA
20180702055200,20180702055200,0702,05,uva,9228,385739628,0.78694,29203,44,VA
20180702055220,20180702055220,0702,05,uva,8,1712549,0.383129,29203,44,VA
20180702055325,20180702055325,0702,05,uva,9385,416839776,0.293988,29203,44,VA
20180702055326,20180702055327,0702,05,uva,13122,3897602061,0.838062,29203,44,VA
20180702055405,20180702055406,0702,05,uva,10,1784853,0.165925,29203,44,VA
20180702055441,20180702055442,0702,05,uva,13785,4177946686,0.157263,29203,44,VA
20180702055441,20180702055441,0702,05,uva,9555,440064553,0.176742,29203,44,VA
20180702055539,20180702055540,0702,05,uva,12,1875139,0.251453,29203,44,VA
20180702055557,20180702055558,0702,05,uva,14215,4470794191,0.921573,29203,44,VA
20180702055557,20180702055557,0702,05,uva,9630,468345353,0.304205,29203,44,VA
20180702055713,20180702055715,0702,05,uva,9683,497297577,1.822288,29203,44,VA
20180702055716,20180702055717,0702,05,uva,14654,4767243191,0.963882,29203,44,VA
20180702055833,20180702055833,0702,05,uva,17,2062096,0.360698,29203,44,VA
20180702055846,20180702055847,0702,05,uva,15156,5106914748,0.475495,29203,44,VA
20180702055846,20180702055846,0702,05,uva,9765,517567167,0.387569,29203,44,VA
20180702055947,20180702055947,0702,05,uva,26,2398024,0.096866,29203,44,VA
20180702055958,20180702055959,0702,05,uva,15844,5366247924,0.532611,29203,44,VA
20180702055959,20180702060000,0702,05,uva,9926,539669471,1.234763,29203,44,VA
20180702060016,20180702060016,0702,06,uva,21,2073502,0.655154,29203,44,VA
20180702060016,20180702060017,0702,06,uva,104,56085830,0.246591,29203,44,VA
20180702060102,20180702060103,0702,06,uva,14,138056,0.331512,29203,44,VA
20180702060144,20180702060144,0702,06,uva,217,25302451,0.235736,29203,44,VA
20180702060146,20180702060147,0702,06,uva,775,363199202,0.521364,29203,44,VA
20180702060254,20180702060254,0702,06,uva,31,771017,0.293274,29203,44,VA
20180702060257,20180702060258,0702,06,uva,1570,627071782,0.299479,29203,44,VA
20180702060257,20180702060257,0702,06,uva,551,48943004,0.220052,29203,44,VA
20180702060401,20180702060402,0702,06,uva,1110,76934520,0.529046,29203,44,VA
20180702060402,20180702060402,0702,06,uva,39,1598673,0.290612,29203,44,VA
20180702060402,20180702060403,0702,06,uva,2513,850355647,0.42594,29203,44,VA
20180702060502,20180702060502,0702,06,uva,52,2310330,0.440987,29203,44,VA
20180702060523,20180702060523,0702,06,uva,1806,106673120,0.247954,29203,44,VA
20180702060524,20180702060525,0702,06,uva,3888,1149029504,0.435679,29203,44,VA
20180702060622,20180702060623,0702,06,uva,61,2530752,0.508723,29203,44,VA
20180702060638,20180702060638,0702,06,uva,2213,144419527,0.13489,29203,44,VA
20180702060639,20180702060639,0702,06,uva,4815,1404001902,0.352989,29203,44,VA
20180702060734,20180702060734,0702,06,uva,76,3086998,0.29264,29203,44,VA
20180702060741,20180702060742,0702,06,uva,5846,1630225082,0.142405,29203,44,VA
20180702060741,20180702060741,0702,06,uva,2707,175033696,0.137319,29203,44,VA
20180702060834,20180702060834,0702,06,uva,83,3339060,0.307282,29203,44,VA
20180702060842,20180702060842,0702,06,uva,3281,209538959,0.66291,29203,44,VA
20180702060842,20180702060843,0702,06,uva,6971,1837181697,0.73794,29203,44,VA
20180702060924,20180702060924,0702,06,uva,98,4096284,0.257536,29203,44,VA
20180702060957,20180702060958,0702,06,uva,7696,2113905767,0.204543,29203,44,VA
20180702060957,20180702060957,0702,06,uva,3564,234278241,0.088305,29203,44,VA
20180702061055,20180702061055,0702,06,uva,108,4353383,0.231588,29203,44,VA
20180702061059,20180702061059,0702,06,uva,4048,270360213,0.164193,29203,44,VA
20180702061059,20180702061100,0702,06,uva,8632,2318214940,0.473661,29203,44,VA
20180702061145,20180702061145,0702,06,uva,116,4706099,0.245805,29203,44,VA
20180702061202,20180702061203,0702,06,uva,4610,299655929,0.062224,29203,44,VA
20180702061202,20180702061202,0702,06,uva,9599,2531715881,0.142707,29203,44,VA
20180702061324,20180702061324,0702,06,uva,4857,328004680,0.241252,29203,44,VA
20180702061324,20180702061325,0702,06,uva,10276,2807609873,0.55485,29203,44,VA
20180702061427,20180702061427,0702,06,uva,118,4815173,0.357059,29203,44,VA
20180702061453,20180702061454,0702,06,uva,5717,369486580,0.362534,29203,44,VA
20180702061454,20180702061455,0702,06,uva,11561,3117927368,0.602065,29203,44,VA
20180702061558,20180702061558,0702,06,uva,127,4940928,0.19393,29203,44,VA
20180702061602,20180702061603,0702,06,uva,13147,3380503281,0.133516,29203,44,VA
20180702061602,20180702061602,0702,06,uva,6195,385159879,0.062436,29203,44,VA
20180702061716,20180702061717,0702,06,uva,7722,459989390,0.519814,29203,44,VA
20180702061721,20180702061722,0702,06,uva,15039,3617140430,0.432898,29203,44,VA
20180702061817,20180702061817,0702,06,uva,142,6160597,0.150363,29203,44,VA
20180702061844,20180702061845,0702,06,uva,9931,494182058,0.216151,29203,44,VA
20180702061847,20180702061848,0702,06,uva,17756,3922092665,0.230683,29203,44,VA
20180702061922,20180702061923,0702,06,uva,9940,503267644,0.615561,29203,44,VA
20180702061951,20180702061951,0702,06,uva,17841,4029939374,0.063634,29203,44,VA
20180702062105,20180702062106,0702,06,uva,9951,508226382,0.609602,29203,44,VA
20180702062107,20180702062109,0702,06,uva,17893,4091790875,1.398648,29203,44,VA
20180702062239,20180702062240,0702,06,uva,19462,4290230431,0.126606,29203,44,VA
20180702062239,20180702062239,0702,06,uva,11134,546285786,0.07415,29203,44,VA
20180702062239,20180702062239,0702,06,uva,146,7958080,0.136225,29203,44,VA
20180702062353,20180702062354,0702,06,uva,11846,563812333,0.650142,29203,44,VA
20180702062355,20180702062355,0702,06,uva,20456,4424757328,0.033219,29203,44,VA
20180702062512,20180702062512,0702,06,uva,11850,565859283,0.704262,29203,44,VA
20180702062513,20180702062514,0702,06,uva,147,9179763,0.691158,29203,44,VA
20180702062513,20180702062513,0702,06,uva,20524,4514529740,0.829632,29203,44,VA
20180702062525,20180702062525,0702,06,uva,149,9217185,0.14274,29203,44,VA
20180702062626,20180702062626,0702,06,uva,21412,4563926186,0.183302,29203,44,VA
20180702062638,20180702062638,0702,06,uva,12610,582663846,0.058862,29203,44,VA
20180702062755,20180702062756,0702,06,uva,22212,4599065532,1.038652,29203,44,VA
20180702062800,20180702062800,0702,06,uva,13432,612598095,0.099938,29203,44,VA
20180702062839,20180702062839,0702,06,uva,14355,615352192,0.624669,29203,44,VA
20180702062932,20180702062932,0702,06,uva,23053,4607171315,0.25031,29203,44,VA
20180702063027,20180702063027,0702,06,uva,14362,616555729,0.241918,29203,44,VA
20180702063105,20180702063105,0702,06,uva,23083,4618477418,0.202363,29203,44,VA
20180702063205,20180702063206,0702,06,uva,17145,631306707,0.624993,29203,44,VA
20180702063211,20180702063211,0702,06,uva,25110,4633769149,0.216774,29203,44,VA
20180702063250,20180702063250,0702,06,uva,150,9245872,0.261174,29203,44,VA
20180702063349,20180702063349,0702,06,uva,26999,4742023380,0.092716,29203,44,VA
20180702063349,20180702063350,0702,06,uva,18683,693463177,0.093628,29203,44,VA
20180702063500,20180702063501,0702,06,uva,30039,4840763259,1.034593,29203,44,VA
20180702063504,20180702063504,0702,06,uva,21284,748920991,0.025979,29203,44,VA
20180702063509,20180702063510,0702,06,uva,151,9247088,1.224725,29203,44,VA
20180702063629,20180702063629,0702,06,uva,32337,4854458152,0.198893,29203,44,VA
20180702063644,20180702063644,0702,06,uva,23544,753654444,0.119533,29203,44,VA
20180702063748,20180702063748,0702,06,uva,23565,755193203,0.107026,29203,44,VA
20180702063757,20180702063757,0702,06,uva,32365,4876131709,0.074368,29203,44,VA
20180702063907,20180702063908,0702,06,uva,34272,5044502611,1.507379,29203,44,VA
20180702063911,20180702063911,0702,06,uva,25781,808467883,0.025594,29203,44,VA
20180702064030,20180702064030,0702,06,uva,34748,5108697659,0.190571,29203,44,VA
20180702064043,20180702064043,0702,06,uva,26267,814188963,0.02599,29203,44,VA
20180702064045,20180702064046,0702,06,uva,152,9247303,0.322951,29203,44,VA
20180702064146,20180702064146,0702,06,uva,26282,814934114,0.1406,29203,44,VA
20180702064159,20180702064200,0702,06,uva,34781,5115195343,0.674939,29203,44,VA
20180702064323,20180702064324,0702,06,uva,35209,5184823240,0.1153,29203,44,VA
20180702064323,20180702064323,0702,06,uva,26624,827264408,0.572152,29203,44,VA
20180702064448,20180702064449,0702,06,uva,35691,5209452057,0.540579,29203,44,VA
20180702064500,20180702064500,0702,06,uva,27077,844258737,0.035558,29203,44,VA
20180702064600,20180702064601,0702,06,uva,173,9482423,0.460242,29203,44,VA
20180702064601,20180702064601,0702,06,uva,36760,5228175036,0.247128,29203,44,VA
20180702064601,20180702064602,0702,06,uva,28369,859766610,0.246925,29203,44,VA
20180702064632,20180702064633,0702,06,uva,31593,878440532,0.200663,29203,44,VA
20180702064700,20180702064700,0702,06,uva,40185,5252479072,0.03188,29203,44,VA
20180702064749,20180702064749,0702,06,uva,31599,879293166,0.171993,29203,44,VA
20180702064819,20180702064819,0702,06,uva,40211,5259664622,0.046556,29203,44,VA
20180702064917,20180702064917,0702,06,uva,31611,879880051,0.061496,29203,44,VA
20180702064921,20180702064922,0702,06,uva,40261,5271647927,0.188403,29203,44,VA
20180702065040,20180702065040,0702,06,uva,36183,945987333,0.182997,29203,44,VA
20180702065047,20180702065047,0702,06,uva,43993,5445846905,0.036871,29203,44,VA
20180702065149,20180702065150,0702,06,uva,44324,5466510518,0.324833,29203,44,VA
20180702065154,20180702065154,0702,06,uva,36468,958913962,0.045948,29203,44,VA
20180702065258,20180702065259,0702,06,uva,44710,5489673430,0.149526,29203,44,VA
20180702065258,20180702065258,0702,06,uva,36780,974096216,0.139074,29203,44,VA
20180702065411,20180702065411,0702,06,uva,48358,5556844919,0.482018,29203,44,VA
20180702065411,20180702065412,0702,06,uva,40015,1027877836,0.485704,29203,44,VA
20180702065500,20180702065501,0702,06,uva,45175,1094155441,0.638369,29203,44,VA
20180702065514,20180702065515,0702,06,uva,53176,5703756138,0.911562,29203,44,VA
20180702065517,20180702065517,0702,06,uva,175,9589351,0.181623,29203,44,VA
20180702065613,20180702065613,0702,06,uva,46534,1133437286,0.116045,29203,44,VA
20180702065633,20180702065633,0702,06,uva,54647,5768367141,0.044834,29203,44,VA
20180702065729,20180702065729,0702,06,uva,177,9642914,0.349024,29203,44,VA
20180702065734,20180702065735,0702,06,uva,55527,5967884364,0.202782,29203,44,VA
20180702065734,20180702065734,0702,06,uva,46950,1165965598,0.147893,29203,44,VA
20180702065811,20180702065812,0702,06,uva,180,11057445,0.664764,29203,44,VA
20180702065903,20180702065903,0702,06,uva,47186,1191125927,0.049156,29203,44,VA
20180702065904,20180702065905,0702,06,uva,56273,6303008155,0.332267,29203,44,VA
20180702065952,20180702065952,0702,06,uva,191,11561526,0.544775,29203,44,VA
20180702065953,20180702065954,0702,06,uva,47303,1201639078,0.543703,29203,44,VA
20180702065959,20180702070000,0702,06,uva,56719,6527700431,0.947038,29203,44,VA
20180702070015,20180702070017,0702,07,uva,3,2610820,1.396415,29203,44,VA
20180702070017,20180702070018,0702,07,uva,42,65978061,0.650013,29203,44,VA
20180702070122,20180702070122,0702,07,uva,12,593402,0.33895,29203,44,VA
20180702070135,20180702070136,0702,07,uva,78,17053992,0.502264,29203,44,VA
20180702070136,20180702070137,0702,07,uva,409,341351087,0.42967,29203,44,VA
20180702070155,20180702070155,0702,07,uva,14,674331,0.203215,29203,44,VA
20180702070302,20180702070303,0702,07,uva,119,46472259,0.557601,29203,44,VA
20180702070305,20180702070306,0702,07,uva,727,662469298,0.878969,29203,44,VA
20180702070358,20180702070359,0702,07,uva,20,934427,0.663585,29203,44,VA
20180702070413,20180702070413,0702,07,uva,1165,914682357,0.155075,29203,44,VA
20180702070414,20180702070414,0702,07,uva,236,63200284,0.033816,29203,44,VA
20180702070530,20180702070531,0702,07,uva,1015,87969246,0.853645,29203,44,VA
20180702070531,20180702070532,0702,07,uva,32,1102558,0.512385,29203,44,VA
20180702070535,20180702070536,0702,07,uva,2440,1206037163,0.520978,29203,44,VA
20180702070548,20180702070549,0702,07,uva,35,1114086,0.348183,29203,44,VA
20180702070655,20180702070655,0702,07,uva,4253,1471158966,0.126782,29203,44,VA
20180702070655,20180702070656,0702,07,uva,2283,143084989,0.129065,29203,44,VA
20180702070807,20180702070807,0702,07,uva,40,1144928,0.468732,29203,44,VA
20180702070822,20180702070822,0702,07,uva,7016,202631016,0.292578,29203,44,VA
20180702070823,20180702070824,0702,07,uva,9182,1736028280,0.569883,29203,44,VA
20180702070846,20180702070846,0702,07,uva,41,1147481,0.107912,29203,44,VA
20180702070928,20180702070928,0702,07,uva,7460,212427687,0.406014,29203,44,VA
20180702070944,20180702070945,0702,07,uva,9762,1916012746,0.965321,29203,44,VA
20180702071102,20180702071104,0702,07,uva,9891,1965945084,1.172238,29203,44,VA
20180702071102,20180702071103,0702,07,uva,7517,221797476,0.640383,29203,44,VA
20180702071157,20180702071157,0702,07,uva,7521,225843385,0.053133,29203,44,VA
20180702071211,20180702071213,0702,07,uva,9970,2053186553,1.607197,29203,44,VA
20180702071259,20180702071259,0702,07,uva,8607,237980474,0.033107,29203,44,VA
20180702071314,20180702071314,0702,07,uva,10580,2171499760,0.036827,29203,44,VA
20180702071431,20180702071432,0702,07,uva,10929,2301204121,0.111885,29203,44,VA
20180702071431,20180702071431,0702,07,uva,8722,246491651,0.053557,29203,44,VA
20180702071530,20180702071530,0702,07,uva,9197,266748808,0.03518,29203,44,VA
20180702071543,20180702071543,0702,07,uva,11705,2338079883,0.044954,29203,44,VA
20180702071619,20180702071620,0702,07,uva,9210,278757194,0.542929,29203,44,VA
20180702071700,20180702071701,0702,07,uva,42,1186013,0.29679,29203,44,VA
20180702071706,20180702071707,0702,07,uva,11832,2489604317,1.169155,29203,44,VA
20180702071759,20180702071759,0702,07,uva,9216,282576691,0.034631,29203,44,VA
20180702071815,20180702071816,0702,07,uva,11898,2565278386,0.044087,29203,44,VA
20180702071918,20180702071918,0702,07,uva,9990,296675823,0.141425,29203,44,VA
20180702071932,20180702071932,0702,07,uva,12823,2698170288,0.30886,29203,44,VA
20180702072035,20180702072035,0702,07,uva,13579,2708438247,0.934724,29203,44,VA
20180702072035,20180702072036,0702,07,uva,10812,303568437,0.976185,29203,44,VA
20180702072102,20180702072102,0702,07,uva,43,1197181,0.185949,29203,44,VA
20180702072144,20180702072144,0702,07,uva,12999,319472762,0.094151,29203,44,VA
20180702072144,20180702072145,0702,07,uva,16281,2836355919,0.115442,29203,44,VA
20180702072232,20180702072232,0702,07,uva,46,1414788,0.126439,29203,44,VA
20180702072237,20180702072237,0702,07,uva,14717,392318885,0.171444,29203,44,VA
20180702072245,20180702072246,0702,07,uva,18396,2972884710,0.802828,29203,44,VA
20180702072319,20180702072320,0702,07,uva,48,1511273,0.336798,29203,44,VA
20180702072351,20180702072352,0702,07,uva,15079,416546085,0.062431,29203,44,VA
20180702072351,20180702072351,0702,07,uva,18873,3174050811,0.034566,29203,44,VA
20180702072447,20180702072447,0702,07,uva,16286,460096262,0.025092,29203,44,VA
20180702072502,20180702072502,0702,07,uva,20201,3226430843,0.033533,29203,44,VA
20180702072619,20180702072620,0702,07,uva,20221,3232744299,0.222574,29203,44,VA
20180702072619,20180702072619,0702,07,uva,16290,460340020,0.099952,29203,44,VA
20180702072725,20180702072726,0702,07,uva,17071,469647886,0.655058,29203,44,VA
20180702072733,20180702072733,0702,07,uva,21053,3245442576,0.066933,29203,44,VA
20180702072836,20180702072836,0702,07,uva,21826,3259157763,0.488139,29203,44,VA
20180702072836,20180702072836,0702,07,uva,17921,475974487,0.20491,29203,44,VA
20180702072952,20180702072953,0702,07,uva,21839,3263792483,0.782622,29203,44,VA
20180702073007,20180702073007,0702,07,uva,17927,476695001,0.025327,29203,44,VA
20180702073113,20180702073116,0702,07,uva,21532,527389991,2.659686,29203,44,VA
20180702073123,20180702073123,0702,07,uva,24645,3317638855,0.03549,29203,44,VA
20180702073241,20180702073241,0702,07,uva,21540,528874439,0.118346,29203,44,VA
20180702073242,20180702073243,0702,07,uva,24763,3355254399,0.147822,29203,44,VA
20180702073351,20180702073351,0702,07,uva,21563,532274701,0.129488,29203,44,VA
20180702073353,20180702073353,0702,07,uva,24836,3376839633,0.230499,29203,44,VA
20180702073437,20180702073437,0702,07,uva,21574,533015611,0.060159,29203,44,VA
20180702073507,20180702073507,0702,07,uva,24868,3383624623,0.039688,29203,44,VA
20180702073553,20180702073554,0702,07,uva,49,1567374,0.264678,29203,44,VA
20180702073609,20180702073609,0702,07,uva,22456,539307342,0.201959,29203,44,VA
20180702073641,20180702073641,0702,07,uva,25613,3396485249,0.138263,29203,44,VA
20180702073752,20180702073753,0702,07,uva,52,1635435,0.191489,29203,44,VA
20180702073758,20180702073758,0702,07,uva,23981,609544192,0.284804,29203,44,VA
20180702073802,20180702073806,0702,07,uva,27295,3494451422,3.604359,29203,44,VA
20180702073846,20180702073847,0702,07,uva,24586,645603816,0.135197,29203,44,VA
20180702073913,20180702073917,0702,07,uva,28324,3674770941,3.830108,29203,44,VA
20180702073926,20180702073926,0702,07,uva,53,1773074,0.508806,29203,44,VA
20180702074023,20180702074023,0702,07,uva,24590,647221865,0.161599,29203,44,VA
20180702074025,20180702074026,0702,07,uva,28373,3730051775,1.330163,29203,44,VA
20180702074132,20180702074132,0702,07,uva,28717,3770986135,0.24097,29203,44,VA
20180702074140,20180702074140,0702,07,uva,24779,663325592,0.029111,29203,44,VA
20180702074230,20180702074232,0702,07,uva,24789,664792327,1.663846,29203,44,VA
20180702074237,20180702074240,0702,07,uva,28755,3825571554,2.917373,29203,44,VA
20180702074341,20180702074341,0702,07,uva,28933,3849090122,0.127703,29203,44,VA
20180702074341,20180702074341,0702,07,uva,24857,671884028,0.106161,29203,44,VA
20180702074516,20180702074516,0702,07,uva,25107,684332819,0.129985,29203,44,VA
20180702074529,20180702074529,0702,07,uva,29241,3886631697,0.140437,29203,44,VA
20180702074623,20180702074623,0702,07,uva,25179,693098818,0.092037,29203,44,VA
